Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
13,18,14,18,21,20,29,0,12,7,18,17,26,24,4,9,11,6,15,26,21,-1,-9,8,-30,-5,-2,21,-10,-2,35,21,24,12,15,30,28,22,10,11,21,4,10,4,-8,-9,-11,-21,2,-5,5,17,-1,-7,-12,-16,-11,-11,-7,-49,-21,-21,-24,-22,RIGHT
18,23,18,16,16,13,18,4,14,-5,6,5,12,4,8,7,3,-6,-3,5,-3,9,7,8,19,9,4,24,-18,-6,2,15,19,6,12,23,16,-26,8,9,25,-23,-8,4,3,-11,-18,-28,-11,-15,-14,-1,-16,-22,-15,-20,-19,-21,-23,-60,-24,-29,-53,-30,RIGHT
-3,4,3,5,1,-7,-1,-11,1,-17,-3,-7,-10,-18,-5,-5,-4,-15,-21,-12,-22,-29,-17,-10,7,-42,-11,-13,-23,-29,-32,-12,-4,-14,-13,-13,-39,-17,-13,-63,-5,-13,-13,-3,-11,-17,-21,-31,-15,-23,-22,-19,-32,-33,-23,-14,-14,-22,-32,-62,-21,-27,-39,-29,RIGHT
-8,-6,-4,3,-11,-31,-40,-12,-2,-18,4,-9,-25,-32,3,-3,-10,-12,-25,-22,-28,19,-24,-15,11,-25,-22,-26,-25,-5,-56,-30,-10,-20,-23,-25,-48,-8,-5,-51,-2,-25,-6,-17,-21,-31,-14,-24,-14,-22,-33,-26,-35,-37,-29,-5,-8,-32,-32,-60,-8,-23,-37,-25,RIGHT
-44,-20,-13,-7,-18,-31,-34,-19,-11,-28,-2,-12,-22,-22,4,-2,-5,-5,-22,-18,-18,-29,-28,-37,-23,-26,-18,-33,-26,-7,-46,-27,-10,-16,-17,-17,-50,-10,6,-24,-1,-1,1,-29,5,-5,4,-5,10,10,4,16,10,5,5,19,26,9,14,-12,29,15,20,14,RIGHT
-6,9,11,15,12,1,-9,16,16,1,25,19,14,2,27,30,30,26,25,19,14,-34,-15,-36,-90,-7,-2,-7,-11,-10,-12,-1,10,-7,-3,0,-25,-33,-1,-18,-6,-15,2,-7,5,0,-1,-6,8,17,12,26,21,12,5,7,21,2,17,-10,15,13,29,10,RIGHT
18,13,1,2,2,3,2,24,11,-16,5,12,11,4,15,14,15,3,8,14,10,-4,11,-3,16,12,3,-18,-26,30,21,6,3,-13,-11,-8,-13,-2,10,-2,-16,-1,-7,-7,-9,-8,-14,-21,-4,-1,-1,8,7,2,-6,-7,3,-6,10,-21,3,-6,4,-8,RIGHT
0,-2,-10,-16,-18,-16,-20,1,-8,-35,-20,-10,-6,-8,-3,-5,-6,-12,-6,-1,-2,-33,-16,-42,-41,-19,-13,-7,-7,-19,-4,-8,-12,-26,-22,-18,-26,-5,-4,-8,-6,3,-2,-19,-23,-6,-16,-25,-10,-4,-1,7,8,10,4,-8,3,14,22,-1,12,15,46,15,RIGHT
4,3,-7,-13,-15,-16,-14,6,-4,-32,-18,-8,-9,-10,6,1,-1,-6,-5,2,0,-17,-23,-29,1,-32,-25,-31,-23,-18,-27,-19,-14,-32,-26,-26,-20,-7,-14,-14,20,-11,-9,-4,-19,-5,-22,-33,-26,-12,-6,4,-1,1,-3,-16,-7,9,11,-20,3,10,30,7,RIGHT
-31,-21,-25,-20,-29,-29,-25,-38,-26,-37,-21,-17,-21,-24,-19,-21,-14,-17,-17,-8,-8,-21,-26,-23,-70,-37,-31,-20,-64,-52,-35,-31,-28,-39,-27,-23,-13,-7,-30,-16,-17,-10,-13,-10,-23,-9,-25,-33,-28,-23,-21,-13,-14,-16,-20,-27,-15,-6,-10,-48,-11,-11,-9,-13,RIGHT
-16,-24,-22,-16,-22,-20,-9,-29,-27,-33,-11,-5,-13,-10,-16,-13,-15,-13,-13,-5,-12,-55,-26,3,-79,-24,-33,-14,-19,-47,-26,-21,-26,-30,-21,-18,-17,-31,-35,-26,-60,-2,-32,-8,-41,-13,-33,-31,-21,-21,-21,-17,-18,-23,-23,-27,-17,-14,-19,-62,-16,-18,-26,-20,RIGHT
-14,-15,-20,-14,-11,-10,-9,-14,-17,-21,-10,-2,-2,-7,-6,-3,-2,-1,-4,6,-4,-40,-36,-43,-22,-24,-20,-2,11,-49,-32,-19,-14,-19,-5,3,4,-1,-16,-22,-42,20,-22,1,-25,-2,-23,-19,-16,-11,-12,-12,-10,-21,-27,-20,-6,-17,-22,-67,-16,-19,-42,-21,RIGHT
-18,-3,-4,2,12,15,17,-4,-8,-13,5,11,22,13,4,13,10,11,11,17,-1,20,5,5,-4,-10,3,14,19,22,-35,-6,-2,-6,3,6,4,24,4,6,26,4,-2,-4,1,-11,-8,0,6,2,4,6,-1,-8,-10,-5,10,-7,-8,-52,-4,-13,-21,-14,RIGHT
-9,3,-3,2,4,8,5,1,-5,-4,1,15,18,3,9,13,6,10,12,19,1,-15,-13,-16,-3,-10,-20,-6,-34,-2,-22,-7,-8,-19,-17,-10,-17,-5,-16,-6,6,0,9,-24,-22,-19,-20,-18,-10,-21,-18,-24,-20,-23,-23,-22,-11,-31,-30,-64,-26,-33,-35,-34,RIGHT
-6,-3,-13,-15,-23,-20,-14,-11,-18,-18,-27,-12,-12,-18,-4,-5,-14,-18,-14,-4,-11,1,-6,-32,-4,-29,-16,-44,-47,-10,-32,-9,-7,-23,-25,-22,-39,-28,2,-20,18,-24,-1,-11,1,-12,-11,-14,-20,-32,-28,-33,-27,-16,-12,-24,-12,-34,-23,-48,-27,-21,-22,-22,RIGHT
-6,-3,-13,-14,-24,-29,-24,-8,-22,-22,-30,-21,-29,-34,-8,-16,-31,-35,-39,-24,-24,-44,-29,1,-44,4,-17,-13,-45,-20,-34,-17,-10,-24,-24,-21,-37,-15,-21,-21,-12,-34,9,-4,-13,-22,-23,-28,-43,-58,-65,-63,-55,-42,-31,-34,-33,-64,-50,-67,-51,-46,-54,-49,RIGHT
-9,-14,-22,-16,-25,-26,-18,-13,-36,-38,-37,-33,-34,-32,-17,-29,-37,-46,-56,-38,-33,-42,2,2,-81,1,-13,-7,7,-14,-4,-7,-7,-21,-12,-4,-6,15,-12,-3,-7,3,-9,-12,-17,-18,-14,-10,-26,-45,-51,-49,-43,-31,-23,-19,-17,-40,-36,-54,-25,-25,-36,-25,RIGHT
-29,-18,-22,-13,-16,-13,-5,-10,-26,-28,-17,-16,-16,-19,-13,-16,-12,-16,-33,-20,-20,11,-7,-61,-11,-61,-14,-6,-9,-45,-26,-29,-18,-24,-13,-4,4,-41,-29,-21,18,-20,0,-14,-9,-12,-9,2,-14,-26,-27,-27,-24,-18,-11,-8,-3,-19,-16,-43,-8,-14,-12,-15,RIGHT
-26,-25,-28,-14,-16,-13,-3,-28,-24,-18,-11,-6,-7,-20,-16,-5,-2,-3,-14,-7,-11,-24,-24,-20,11,-27,-31,-12,-24,-18,-43,-34,-19,-26,-18,-11,-30,-13,-27,-50,-7,3,-19,7,-17,1,-18,12,-1,-10,2,-5,-2,-4,-2,-4,8,-3,2,-31,6,-1,12,-3,RIGHT
-24,-16,-14,-2,-8,-14,-16,-15,-15,-10,-2,6,4,-8,1,6,5,5,8,15,7,4,-10,-2,-5,-10,-16,-14,-17,-25,-35,-15,-4,-12,-8,-4,-26,10,-6,2,-32,-11,-5,-5,-25,12,-17,6,5,2,16,10,15,16,15,-7,10,12,19,-5,13,12,32,11,RIGHT
0,3,-1,4,-5,-1,-1,-4,-3,-6,-5,5,8,-2,7,11,3,-3,11,23,18,-14,-13,-21,-23,-14,-3,-6,-11,-13,1,1,5,-11,-6,-2,-29,-28,5,2,-20,1,-6,-3,-3,12,-8,19,8,5,15,10,11,19,14,5,15,21,21,-5,26,23,34,23,RIGHT
-4,1,-8,-11,-14,-7,-2,3,-5,-24,-30,-12,-5,-8,2,6,-5,-22,-14,8,7,-36,-24,-2,-33,-24,-18,-17,-25,-6,-8,-13,-8,-24,-14,-8,-24,-24,4,-4,10,-3,-22,-24,-2,-2,-7,11,2,-10,-12,-14,-15,-1,-3,1,14,10,3,-23,13,7,17,6,RIGHT
-18,-10,-15,-11,-11,-7,-6,-5,-11,-30,-27,-17,-5,-9,-3,-4,-6,-22,-22,3,3,-3,-21,-32,-24,-23,-14,-7,-23,-16,-28,-14,-1,-13,-8,2,-14,-4,-9,-8,31,37,7,-17,7,4,4,13,2,-3,-10,-13,-11,5,6,14,20,17,4,-15,17,26,26,24,RIGHT
-13,-2,-4,4,-2,-1,-4,-10,-11,-21,-16,-11,-2,-5,-6,-10,-4,-14,-18,3,-2,-36,-15,-8,-16,-26,-15,-17,-35,-37,-37,-26,-12,-17,-13,-6,-15,-17,-17,-39,4,-7,-11,4,-10,-1,-18,-11,-10,-21,-14,-21,-24,-7,-2,-5,-4,4,-7,-28,-6,2,11,-1,RIGHT
-26,-22,-23,-15,-18,-21,-18,-27,-29,-40,-16,-12,-15,-27,-22,-26,-9,-14,-14,-11,-12,-53,-55,-43,-49,-27,-41,-44,-97,-28,-46,-32,-26,-35,-33,-30,-24,-18,-23,-32,-56,-43,-15,-7,-22,-13,-23,-16,-12,-18,-12,-13,-24,-13,-8,-2,-2,9,-8,-31,-11,-3,2,-5,RIGHT
-21,-17,-20,-17,-31,-36,-30,-8,-24,-36,-20,-19,-27,-36,-9,-17,-6,-5,-18,-16,-19,-64,-29,-40,-128,-27,-35,-38,-35,-24,-13,-11,-12,-26,-32,-35,-43,-38,-12,-48,-89,-22,-18,-8,-15,-8,-4,-4,5,-7,-7,-7,-15,-6,-3,10,9,7,-2,-25,-2,7,1,6,RIGHT
3,1,-6,-9,-26,-34,-33,12,-7,-18,-14,-17,-27,-34,6,2,5,-2,-12,-13,-15,-1,-23,-15,17,-9,-23,-29,-15,-11,-3,-9,-6,-21,-27,-32,-60,-36,-2,-26,71,-16,10,-11,15,-10,2,-3,5,-10,-12,-10,-13,-10,-8,4,8,-4,-9,-33,-10,-1,-8,-2,RIGHT
-5,2,-5,-7,-20,-25,-27,-8,-6,-17,-8,-9,-22,-25,4,3,13,-1,-7,-9,-8,-29,-29,-29,19,-15,-17,-32,-22,3,-37,-9,-1,-18,-11,-13,-21,-2,5,-32,23,3,-3,-5,7,0,1,-1,15,-1,2,-2,-4,-4,-10,3,6,-1,-3,-38,-10,-3,-18,-4,RIGHT
16,17,14,21,12,6,-2,11,12,2,17,20,10,-3,13,14,27,20,11,12,6,15,16,-15,-20,8,16,29,36,-21,1,23,25,19,28,35,17,30,6,13,15,12,17,-4,-8,0,-7,-5,22,2,6,2,3,-4,-7,0,8,2,-8,-43,-7,-2,-22,-3,RIGHT
49,42,34,44,41,43,41,34,32,34,36,43,43,25,27,22,35,30,27,33,23,21,31,10,16,43,26,39,39,-8,5,42,46,32,39,48,35,20,42,20,0,20,17,2,5,15,-2,-5,22,4,14,6,6,2,5,3,13,10,-6,-37,10,11,-13,7,RIGHT
14,28,24,34,32,35,34,6,10,14,21,33,31,12,-5,-5,13,13,15,20,13,11,4,-15,23,-16,-2,5,-31,3,-33,-10,5,-3,2,14,4,-8,-7,5,31,-1,-6,-4,-9,5,-32,-36,-11,-14,-1,-1,-3,1,1,-26,-6,8,-5,-32,-9,-11,-25,-10,RIGHT
-20,0,1,12,10,14,16,-16,-5,1,2,24,25,11,-8,-10,5,8,14,30,25,7,-22,23,-4,-8,-5,-1,-10,5,-40,-14,3,-4,2,11,0,-5,7,11,15,12,-7,-29,-6,25,-16,-20,1,0,13,19,18,18,11,-12,3,24,15,-15,7,6,15,5,RIGHT
-25,-3,3,18,12,10,4,-19,-6,3,13,30,21,3,-2,-8,13,23,25,33,17,-2,-14,-14,3,-26,-15,-14,-13,-23,-55,-26,-5,-11,-5,-2,-15,13,-8,3,0,31,-8,6,-11,10,-7,-10,10,8,26,29,26,29,23,-3,12,30,26,0,16,13,11,11,RIGHT
-40,-19,-10,10,3,-5,-6,-27,-18,-7,11,14,5,-4,-2,-17,7,16,19,26,19,-33,-35,-18,-60,-53,-39,-27,-14,-42,-63,-46,-31,-36,-32,-27,-31,-17,-20,-12,-22,-14,-18,11,-26,14,-12,-6,8,10,16,18,19,24,18,9,20,37,23,4,24,20,21,18,RIGHT
-34,-28,-33,-23,-30,-34,-25,-23,-21,-22,-8,-13,-17,-25,8,-11,7,5,13,8,10,-34,-27,-30,-41,-62,-47,-39,-31,-33,-59,-52,-46,-54,-46,-38,-36,-24,-17,-22,-12,-14,-17,-1,-6,11,-1,-4,12,14,12,16,13,22,20,12,25,40,24,12,28,27,36,25,RIGHT
-35,-41,-49,-41,-40,-39,-33,-29,-34,-43,-24,-27,-23,-17,6,-16,-7,-18,-2,2,8,-46,-72,-39,-35,-40,-65,-45,-48,-24,-51,-46,-46,-59,-48,-37,-42,-19,-10,-17,-29,30,-22,-22,-3,12,-1,-3,16,15,10,16,12,22,21,15,29,48,27,11,32,32,40,31,RIGHT
-11,-22,-34,-39,-26,-18,-10,-4,-17,-32,-19,-16,-3,10,25,2,7,-4,13,17,18,9,-11,-1,23,-4,-25,-13,-4,5,-11,-10,-15,-26,-15,-2,-12,-1,13,5,1,25,2,-4,10,14,14,15,27,21,21,23,16,23,16,20,34,37,22,-2,26,20,27,19,RIGHT
3,-2,-14,-19,-7,-1,0,2,0,-16,-10,-6,3,0,25,6,14,-2,13,15,14,5,-4,12,-10,0,-15,7,16,6,-7,-1,-2,-4,4,16,10,8,6,-2,15,-10,2,4,16,22,22,20,33,26,29,27,25,26,20,27,36,44,31,3,33,32,36,31,RIGHT
13,21,20,22,24,24,18,11,23,19,32,26,29,14,39,29,35,25,36,37,31,29,15,22,40,18,7,21,20,3,-2,13,18,17,21,30,16,7,-1,1,13,-2,-6,-7,10,17,28,26,42,27,32,26,22,23,15,24,35,39,26,0,26,27,31,25,RIGHT
8,19,21,27,22,24,18,8,22,14,35,29,21,11,30,21,27,16,30,26,20,48,46,46,50,22,19,38,56,25,2,10,16,11,21,33,32,36,11,14,24,13,4,-6,7,15,13,15,30,14,19,9,10,17,14,12,20,32,17,-7,10,11,14,11,RIGHT
14,18,21,29,25,30,28,3,13,5,35,25,23,13,22,16,29,18,30,23,22,47,55,68,45,40,33,49,70,29,15,22,30,24,35,48,46,43,13,16,19,16,3,12,10,23,17,17,32,25,34,29,20,26,22,20,30,40,25,-7,21,18,19,16,RIGHT
28,35,43,58,52,50,42,16,27,22,61,49,43,25,26,27,44,45,48,36,34,67,75,82,8,74,52,63,88,54,45,41,46,41,50,58,62,61,15,29,10,25,10,14,10,27,20,18,37,28,43,33,23,22,16,20,37,35,15,-16,20,12,12,10,RIGHT
29,32,36,46,42,42,37,18,26,21,48,41,39,22,27,20,41,41,40,30,23,119,87,100,117,60,51,61,70,54,35,37,41,33,42,48,44,46,33,25,0,24,10,10,17,20,24,17,35,23,32,23,12,11,7,18,31,24,5,-33,19,7,-8,4,RIGHT
34,34,33,29,34,29,25,34,22,13,19,25,25,13,20,12,21,16,16,15,9,106,93,73,146,62,43,50,83,42,17,30,32,18,27,32,51,48,20,-8,-73,48,-8,11,-22,11,-13,-12,4,-4,-2,-11,-13,-10,-11,-15,2,-4,-21,-57,-11,-25,-44,-28,RIGHT
31,27,22,15,10,5,4,27,8,-8,-1,2,-1,-5,13,0,-6,-10,-8,-7,-1,130,92,93,186,72,51,48,92,73,54,45,39,23,26,33,54,31,39,13,52,10,-3,3,6,9,-1,-10,-1,-10,-14,-12,-15,-7,-3,-8,-3,-1,-15,-42,-6,-16,-21,-17,RIGHT
44,34,24,9,8,7,18,22,4,-14,-7,-6,-11,-2,7,-13,-16,-25,-15,-13,-2,107,109,95,134,109,63,68,99,89,91,62,50,27,32,40,52,64,44,18,-7,7,3,16,12,11,-5,-15,2,-7,-14,-6,-12,-5,2,-8,0,9,-5,-31,-4,-10,4,-11,RIGHT
53,44,31,18,13,7,11,36,14,-1,8,0,-11,3,11,-5,2,-10,0,-4,5,143,121,114,139,95,64,71,104,81,39,52,53,35,41,49,45,71,27,28,49,23,11,1,18,24,10,0,13,11,8,13,10,19,21,6,11,24,19,-11,13,5,16,3,RIGHT
42,39,39,45,40,31,32,28,21,18,39,31,21,28,10,14,23,17,30,23,31,161,134,147,155,84,76,75,94,69,41,46,53,45,56,63,58,67,25,40,36,61,8,2,16,46,25,15,28,29,32,34,27,39,34,18,26,36,35,2,22,17,34,15,RIGHT
51,52,54,60,55,50,49,32,34,35,54,49,43,46,6,21,33,37,43,36,41,125,160,150,178,92,87,97,116,35,37,50,54,51,61,71,73,70,14,20,24,24,1,20,3,13,15,1,17,15,24,18,9,16,10,8,13,22,10,-12,7,3,21,2,RIGHT
30,36,37,39,35,32,30,18,27,21,31,33,28,19,6,18,35,34,35,27,25,165,136,142,181,90,81,73,122,79,48,46,49,41,46,58,57,61,30,33,35,14,4,18,25,28,33,30,44,39,43,37,33,33,29,34,36,46,35,3,31,18,56,16,RIGHT
42,48,39,30,23,25,34,42,44,22,13,23,27,29,25,35,39,29,32,25,31,180,145,152,219,95,76,67,105,109,58,51,49,35,33,43,40,60,48,26,35,19,15,15,31,20,45,35,35,27,27,23,19,20,14,34,28,37,18,-16,21,10,28,9,RIGHT
49,45,27,18,15,10,23,41,36,8,1,8,14,24,28,23,18,11,16,12,20,156,146,150,200,107,76,61,102,116,72,61,55,39,36,40,44,69,44,34,21,22,4,19,21,22,38,34,31,24,25,22,15,16,13,27,32,41,16,-19,20,17,26,14,RIGHT
61,60,51,41,34,29,35,49,50,29,27,21,23,29,41,38,34,23,27,21,22,216,169,175,241,134,103,88,136,120,94,87,80,64,58,59,58,76,57,35,45,26,9,14,44,24,49,41,31,35,34,27,21,20,12,31,40,45,18,-18,26,14,23,13,RIGHT
66,67,57,46,44,39,35,49,52,30,34,26,30,33,33,41,35,20,30,22,23,204,159,156,248,125,101,91,133,109,78,76,76,61,63,65,65,79,54,35,31,26,5,11,29,17,33,33,23,28,22,16,11,9,2,23,30,29,5,-27,16,2,18,-1,RIGHT
63,63,54,51,51,49,44,44,45,27,36,30,37,36,27,35,28,17,33,23,18,213,178,159,265,130,112,106,152,127,94,83,81,72,75,81,89,93,69,49,14,53,11,14,23,23,33,41,30,35,34,31,18,16,10,31,34,38,15,-21,21,10,7,7,RIGHT
79,79,73,64,64,64,64,60,62,43,47,48,51,51,35,53,42,34,42,32,26,209,178,181,237,126,108,109,139,102,84,76,80,73,76,87,95,89,54,46,-12,55,-2,-5,18,14,27,37,24,35,34,33,16,14,11,29,40,33,16,-11,23,16,30,15,RIGHT
88,89,85,73,80,86,85,83,79,58,54,58,68,68,49,62,54,42,50,44,45,243,224,214,231,172,153,155,200,156,137,121,118,112,118,127,130,137,88,47,8,53,29,22,21,38,38,50,32,36,31,31,17,22,20,35,42,18,11,-11,21,6,18,3,RIGHT
102,91,80,65,73,74,78,67,62,34,32,36,45,44,30,33,30,15,25,24,27,224,196,187,235,176,142,147,192,149,138,112,101,102,108,116,125,106,68,51,92,20,17,31,39,35,32,37,14,20,14,11,12,23,24,22,25,4,7,-11,9,-1,-1,-2,RIGHT
83,74,77,70,76,77,79,36,52,32,37,40,41,42,22,30,30,9,25,22,24,255,215,199,280,175,145,135,156,143,133,107,92,99,100,107,109,79,67,48,62,22,34,5,31,25,36,43,25,27,22,16,14,20,17,29,36,13,12,-11,13,13,19,12,RIGHT
95,84,81,70,74,71,62,63,66,43,49,50,43,39,47,48,43,21,34,31,30,225,202,191,282,166,136,127,129,143,138,106,91,88,92,101,110,112,85,49,62,33,29,25,37,23,35,41,22,23,22,15,7,9,1,10,21,3,1,-31,-3,-13,-1,-14,RIGHT
82,67,58,46,49,55,46,50,46,20,28,37,29,24,17,31,24,6,24,17,16,237,214,185,245,152,116,112,161,139,115,85,72,69,74,78,81,106,72,37,52,21,27,25,32,19,22,27,21,22,22,12,7,16,7,5,21,11,14,-18,-3,6,10,6,RIGHT
71,62,60,53,52,50,41,49,49,26,49,53,35,29,28,47,42,26,42,33,25,225,189,187,294,140,117,110,137,124,101,88,83,75,85,86,84,65,62,43,46,20,23,16,40,25,34,41,42,41,37,32,21,22,9,20,39,27,22,-18,14,12,31,10,RIGHT
84,77,71,61,63,64,55,62,60,32,49,54,44,36,37,49,47,25,36,27,25,223,203,180,291,150,132,116,166,138,116,96,84,74,84,89,91,103,73,53,29,45,27,5,31,23,25,27,24,19,13,7,2,8,1,3,27,5,1,-33,-5,-8,-10,-11,RIGHT
82,72,59,45,55,59,60,58,52,22,26,34,39,40,25,26,31,12,24,24,24,238,204,192,281,151,133,127,186,136,125,97,86,75,84,96,105,109,61,65,-22,46,19,28,16,21,18,20,15,15,13,6,3,7,6,3,22,6,3,-33,-5,-11,-6,-11,RIGHT
78,71,61,51,61,67,67,55,56,39,33,41,41,44,22,30,40,19,34,26,28,216,216,184,212,149,130,131,184,107,114,91,85,76,89,99,106,113,30,65,48,37,10,33,13,27,16,18,13,16,16,1,2,8,11,5,19,4,2,-31,1,-6,1,-8,RIGHT
72,64,53,46,54,59,63,36,44,35,36,39,31,28,17,20,32,15,25,17,17,186,172,174,183,139,105,112,170,113,124,80,65,55,65,78,97,105,37,55,4,14,-4,24,-15,16,-3,-1,-8,-4,-4,-14,-8,1,1,-13,-1,-14,-4,-36,-16,-18,-21,-19,RIGHT
54,45,34,27,39,51,61,25,31,28,26,37,34,33,6,13,30,17,24,26,27,194,172,150,254,122,99,102,144,88,88,65,54,53,66,80,101,117,37,65,21,33,4,25,11,40,17,18,17,23,23,20,22,27,21,13,26,21,24,-6,10,6,21,4,RIGHT
56,53,46,43,51,58,60,35,37,40,45,49,45,43,17,26,40,31,30,33,35,193,149,157,216,117,91,101,140,112,83,57,49,45,56,66,80,76,37,52,26,20,-4,20,3,7,7,6,7,5,6,-2,-1,5,-1,-6,6,1,4,-31,-6,-10,-13,-12,RIGHT
39,35,25,20,24,34,38,21,22,15,20,27,24,24,7,17,27,14,23,20,21,202,158,168,241,110,89,80,117,115,84,54,45,34,41,48,53,69,41,40,39,26,10,8,22,17,22,18,25,15,15,11,2,7,6,12,25,7,10,-21,8,1,3,-2,RIGHT
40,31,18,5,8,16,20,22,21,1,0,8,11,13,4,14,15,-2,6,5,7,171,130,131,197,89,64,56,107,92,59,27,16,7,11,20,30,49,18,11,-88,44,-8,5,-20,-5,-14,-6,-8,-15,-15,-20,-22,-17,-18,-18,-13,-21,-15,-43,-26,-30,-24,-31,RIGHT
25,14,1,-10,-4,11,19,27,12,-7,-8,8,10,17,-5,2,7,2,7,7,7,158,127,128,164,92,69,69,100,87,71,35,30,22,27,38,47,65,33,40,38,8,-16,4,-3,6,-9,-1,-2,-6,1,-10,-5,-7,-11,-15,-11,-9,-4,-42,-24,-30,-21,-33,RIGHT
26,16,10,5,7,14,22,-6,-1,-8,-5,9,5,12,-27,-18,-7,-8,-4,-3,1,182,144,142,199,101,84,71,125,95,80,42,38,30,32,43,54,70,27,38,22,7,-4,8,-20,7,-27,-31,-16,-26,-16,-26,-15,-6,-5,-27,-24,-29,-11,-35,-34,-36,-31,-37,RIGHT
28,22,21,17,21,26,30,0,3,3,3,11,11,17,-20,-13,-8,-7,-5,-2,7,154,127,130,145,86,78,73,125,70,68,45,41,34,39,51,59,70,16,42,7,20,-24,24,-20,21,-24,-20,-12,-20,-13,-17,-7,5,5,-21,-22,-22,-4,-27,-23,-20,-20,-21,RIGHT
37,34,34,25,35,40,46,5,13,14,18,26,22,25,-16,-11,4,8,7,8,16,165,140,113,148,105,91,87,134,84,83,62,52,46,51,64,77,70,30,43,3,19,-15,21,-15,21,-21,-12,-7,-14,-4,-11,0,6,6,-22,-13,-13,-1,-26,-23,-23,-17,-23,RIGHT
51,42,38,29,40,51,59,22,18,20,23,31,33,36,-11,-8,10,15,13,18,25,136,153,128,86,117,99,102,121,90,97,65,56,52,63,79,111,88,36,57,-10,48,-2,19,-17,29,-8,4,2,-6,-4,-6,12,21,17,-8,-4,-6,7,-10,-3,8,13,8,RIGHT
52,40,33,30,44,51,61,21,16,16,19,28,31,32,2,-1,12,13,12,17,21,146,161,157,165,113,93,86,118,90,83,58,50,44,53,63,71,79,34,27,13,14,7,20,10,14,2,14,4,-7,-10,-21,-5,-4,-3,6,-4,-19,-11,-40,-16,-25,-24,-30,RIGHT
45,24,14,11,14,17,36,14,1,1,-8,-3,-2,0,-8,-16,-7,-14,-14,-12,-3,161,123,135,195,84,76,68,119,72,76,40,33,26,30,42,61,89,34,22,22,33,5,12,-3,15,-10,0,-7,-17,-16,-24,-11,1,6,-14,-10,-24,-8,-30,-11,-18,-17,-18,RIGHT
32,23,18,16,19,22,38,11,7,14,1,10,10,12,-4,-7,5,6,-1,4,7,174,128,113,123,72,83,75,120,78,52,33,34,37,41,48,68,77,15,34,7,29,-4,9,-20,2,-15,-3,-6,-17,-20,-27,-16,-6,-6,-22,-16,-44,-20,-40,-23,-32,-29,-34,RIGHT
24,26,28,31,36,38,59,-1,7,20,12,14,20,25,-11,-18,-4,-1,-8,1,6,187,145,148,196,101,98,92,131,88,79,54,56,59,62,73,92,77,17,44,16,40,2,6,-4,10,-17,-8,-17,-18,-20,-23,-7,-3,-1,-26,-16,-37,-14,-43,-23,-27,-46,-29,RIGHT
43,45,51,58,59,55,53,10,22,39,37,39,38,12,0,-1,12,28,23,23,18,158,136,140,192,92,102,102,130,74,64,59,69,73,77,82,79,86,22,41,5,-5,-11,27,7,17,-2,17,6,5,15,5,16,13,5,-4,2,-10,4,-26,-1,-5,-6,-7,RIGHT
39,50,59,62,68,61,54,20,30,50,48,52,49,22,4,10,25,34,34,34,22,193,167,161,218,110,116,105,141,98,77,65,72,72,76,77,69,61,23,33,-7,13,-13,20,-12,6,-18,1,-8,-10,3,-8,3,-1,-12,-23,-13,-23,-10,-47,-20,-30,-40,-32,RIGHT
30,42,51,52,58,49,46,5,15,38,39,44,42,21,-8,3,15,22,20,26,17,133,138,121,128,106,100,100,153,68,71,65,68,63,70,72,78,88,15,40,-57,17,-26,16,-13,8,-9,14,-1,-3,6,-3,5,7,-4,-11,-2,-14,-1,-33,-12,-23,-21,-24,RIGHT
72,56,52,46,52,48,59,33,30,37,30,41,45,32,10,16,22,23,21,33,25,105,118,117,32,111,90,83,91,65,114,81,71,64,67,73,86,98,15,57,48,44,-3,13,14,19,4,34,16,6,13,8,11,19,13,-1,11,-5,11,-13,3,-3,2,-5,RIGHT
54,54,54,43,49,46,66,30,31,22,12,31,38,34,19,21,20,14,15,27,28,171,133,127,168,90,92,92,125,84,64,56,54,50,57,62,80,76,17,56,-32,14,-6,7,-12,31,-3,22,14,-4,2,-1,1,11,12,-14,-2,-17,-1,-27,-11,-14,-19,-17,RIGHT
23,27,30,21,25,23,49,14,15,0,-2,13,20,22,-2,2,4,4,2,12,17,109,116,136,167,92,77,74,115,57,36,39,40,35,43,51,58,61,14,35,29,18,-16,25,5,5,-3,20,12,-4,2,2,-1,5,6,-7,-4,-20,-3,-29,-3,-12,-20,-13,RIGHT
17,28,29,22,27,21,39,15,17,12,14,25,23,17,5,8,14,18,16,18,15,137,114,120,148,74,71,67,114,49,21,30,36,28,37,41,51,61,6,25,6,13,-36,1,-12,8,-6,14,4,-5,3,1,1,3,1,-8,-2,-16,-4,-33,-7,-13,-13,-15,RIGHT
