Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-13,-23,-25,-14,-12,-11,-2,-7,-20,-13,-14,-5,-2,-12,-7,6,6,-3,-2,-1,6,-102,-74,-84,-68,-69,-41,-66,-64,-41,-32,-33,-33,-33,-24,-25,-39,-22,-40,-10,34,-8,12,-1,28,-8,7,7,0,0,2,6,4,5,-12,4,10,10,4,-16,7,3,5,4,REST
-9,-21,-23,-16,-18,-17,-17,-15,-25,-18,-21,-14,-12,-14,-18,-7,-6,-16,-11,-13,-2,-113,-80,-95,-60,-61,-45,-65,-63,-26,-47,-49,-49,-48,-37,-37,-33,-36,-51,-20,5,-18,-10,-17,2,-18,-13,-12,-18,-17,-15,-13,-11,-8,-21,-15,-9,-3,-8,-29,-12,-10,0,-4,REST
-17,-29,-31,-22,-29,-28,-27,-23,-28,-22,-26,-21,-16,-16,-27,-15,-14,-21,-14,-15,-3,-83,-68,-74,-44,-45,-38,-50,-48,-14,-37,-37,-37,-37,-29,-30,-15,-43,-45,-14,-34,-11,3,-6,-10,-11,-6,-5,-8,-7,-2,-1,1,3,-12,-4,4,8,5,-16,4,-3,6,10,REST
9,-8,-9,-6,-11,-11,-17,5,-1,-2,-8,-7,-3,-9,-12,2,3,-8,-3,-5,6,-90,-58,-68,-52,-53,-32,-52,-51,-15,-20,-21,-22,-22,-22,-23,-36,-71,-45,-13,-31,-12,3,-10,2,-13,1,1,-8,-7,-6,-8,-5,-5,-17,3,7,3,-5,-26,4,-3,1,15,REST
-4,-22,-25,-22,-20,-20,-20,-15,-19,-22,-26,-21,-17,-22,-25,-18,-17,-26,-23,-24,-15,-96,-76,-100,-79,-80,-55,-90,-89,-45,-43,-45,-44,-43,-35,-35,-51,-71,-74,-25,-4,-24,-10,-17,6,-23,-4,-4,-17,-16,-21,-19,-14,-13,-24,2,2,-5,-12,-31,1,-7,-3,8,REST
-16,-27,-29,-22,-18,-17,-21,-21,-21,-20,-21,-14,-11,-15,-16,-13,-12,-15,-12,-14,-7,-87,-53,-59,-42,-42,-27,-51,-47,-21,-24,-23,-24,-24,-13,-14,-8,6,-63,-5,3,-3,22,2,11,-3,13,14,2,2,-3,2,3,5,-3,18,18,8,3,-18,15,0,1,4,REST
2,-11,-12,-3,1,2,-10,-7,-10,-7,-6,-1,4,-2,-9,-4,-4,-3,-3,-6,0,-93,-45,-41,-41,-43,-17,-30,-27,-22,-20,-22,-23,-23,-14,-15,-11,2,-64,-12,-14,-12,13,-17,2,-13,-12,-11,-19,-19,-18,-15,-11,-10,-20,-12,-8,-7,-14,-35,-13,-13,-10,-18,REST
-22,-33,-36,-23,-18,-18,-20,-39,-39,-33,-29,-23,-13,-22,-36,-32,-29,-25,-24,-23,-17,-90,-67,-64,-60,-63,-41,-52,-50,-33,-44,-46,-46,-45,-29,-29,-24,-37,-63,-21,-1,-18,-16,-20,6,-17,-27,-26,-31,-31,-25,-23,-11,-10,-18,-20,-13,-6,-9,-30,-15,-12,-10,-16,REST
-25,-33,-34,-20,-14,-13,-12,-29,-28,-21,-21,-14,-2,-9,-17,-18,-18,-13,-8,-5,-3,-76,-56,-56,-21,-23,-30,-49,-47,-2,-29,-28,-29,-30,-15,-16,-5,-18,-41,-8,27,-5,1,-1,22,-7,-4,-3,-13,-13,-11,-12,1,2,-11,0,4,4,2,-20,1,1,-4,4,REST
-11,-24,-26,-16,-16,-16,-21,-10,-15,-15,-24,-21,-12,-17,-4,-16,-16,-18,-18,-17,-18,-109,-73,-69,-54,-55,-47,-67,-64,-31,-33,-35,-36,-36,-41,-41,-35,-41,-66,-30,-2,-29,-21,-16,1,-29,-19,-18,-30,-30,-33,-36,-22,-23,-33,-19,-17,-17,-26,-46,-22,-16,-22,-11,REST
-19,-42,-44,-35,-41,-41,-40,-27,-35,-36,-46,-42,-31,-33,-25,-37,-35,-39,-38,-34,-32,-128,-92,-90,-81,-82,-51,-72,-70,-52,-41,-43,-42,-41,-39,-40,-50,-63,-83,-28,-40,-25,-16,-7,-18,-23,-24,-23,-31,-30,-30,-31,-18,-16,-22,-17,-14,-13,-18,-38,-14,-13,-23,-7,REST
-30,-34,-37,-21,-17,-16,-13,-27,-28,-24,-30,-20,-8,-15,-17,-24,-23,-20,-18,-16,-14,-91,-72,-80,-55,-56,-31,-66,-63,-25,-30,-31,-31,-31,-18,-20,-21,-56,-56,-15,-6,-14,-1,-7,4,-14,-11,-10,-20,-20,-18,-22,-10,-7,-20,-6,-5,-7,-9,-30,-7,-6,-15,-4,REST
-27,-32,-33,-18,-17,-16,-21,-29,-26,-24,-29,-24,-17,-24,-18,-24,-23,-21,-22,-24,-25,-82,-57,-70,-46,-47,-36,-63,-60,-17,-37,-39,-39,-39,-30,-30,-17,-35,-48,-28,5,-27,-10,-23,4,-26,-18,-17,-26,-25,-25,-27,-13,-12,-29,-10,-10,-13,-7,-29,-11,-6,-12,-3,REST
-26,-33,-34,-21,-22,-21,-24,-26,-24,-24,-31,-30,-19,-21,-16,-22,-21,-21,-20,-19,-17,-96,-55,-52,-71,-72,-36,-49,-45,-44,-36,-37,-37,-37,-30,-32,-23,-21,-40,-13,-12,-12,-7,-21,-9,-12,-17,-16,-22,-21,-22,-20,-6,-4,-14,-7,-7,-13,-4,-25,-11,-8,-13,-5,REST
-26,-32,-33,-26,-21,-22,-17,-24,-23,-26,-36,-32,-20,-15,-21,-28,-26,-28,-26,-23,-19,-98,-72,-63,-68,-68,-47,-61,-58,-51,-43,-44,-45,-45,-37,-39,-39,-30,-36,-23,-33,-23,-25,-35,-33,-23,-37,-36,-40,-40,-40,-38,-26,-25,-28,-35,-33,-32,-32,-52,-36,-31,-37,-39,REST
-28,-42,-44,-40,-35,-35,-29,-33,-35,-40,-51,-43,-30,-29,-38,-45,-43,-44,-42,-34,-33,-96,-78,-70,-56,-57,-52,-72,-69,-36,-46,-47,-48,-48,-45,-45,-32,-26,-36,-24,-16,-22,-30,-37,-20,-20,-36,-35,-41,-40,-36,-34,-21,-21,-18,-33,-27,-23,-21,-42,-27,-21,-25,-23,REST
-24,-37,-39,-34,-25,-24,-13,-30,-28,-30,-38,-29,-12,-10,-30,-31,-30,-26,-23,-15,-12,-90,-71,-54,-59,-61,-37,-53,-50,-3,-29,-29,-30,-30,-32,-34,-13,-27,-28,-9,0,-8,-13,-11,-2,-8,-16,-17,-25,-25,-20,-20,-6,-6,-14,-17,-11,-9,-7,-29,-14,-8,-12,-13,REST
-26,-35,-36,-32,-25,-24,-23,-30,-27,-30,-39,-32,-17,-24,-30,-35,-33,-29,-32,-26,-25,-107,-88,-74,-75,-78,-50,-74,-72,-14,-42,-44,-45,-44,-48,-49,-49,-62,-46,-39,-20,-39,-17,-22,-17,-39,-29,-28,-42,-41,-39,-42,-29,-29,-43,-34,-31,-27,-29,-49,-34,-25,-29,-35,REST
-27,-46,-48,-41,-42,-40,-42,-39,-38,-36,-47,-44,-30,-36,-35,-44,-41,-35,-43,-36,-35,-112,-83,-74,-51,-52,-49,-68,-65,-26,-50,-51,-50,-50,-44,-46,-47,-33,-44,-23,-5,-18,-3,-15,-11,-17,-17,-15,-29,-26,-23,-25,-11,-9,-13,-16,-14,-12,-5,-25,-14,-8,-14,-18,REST
-10,-24,-26,-20,-21,-20,-27,-14,-16,-9,-22,-19,-5,-2,-11,-18,-17,-12,-17,-11,-7,-72,-53,-45,-37,-39,-26,-43,-41,-8,-26,-26,-27,-27,-26,-29,-6,-13,-21,2,8,4,3,-7,2,3,-5,-5,-17,-18,-16,-18,-2,-1,-2,-8,-8,-12,-5,-26,-10,-3,-13,-22,REST
-25,-33,-34,-23,-25,-24,-34,-24,-26,-18,-32,-26,-14,-12,-21,-31,-28,-26,-30,-25,-18,-82,-78,-67,-66,-68,-41,-68,-65,-14,-33,-35,-35,-34,-39,-40,-23,-47,-16,-26,-19,-27,-14,-22,-13,-26,-10,-9,-28,-29,-31,-33,-18,-18,-32,-11,-14,-21,-22,-42,-15,-5,-22,-20,REST
-15,-33,-34,-26,-28,-25,-34,-11,-20,-15,-33,-24,-13,-26,-15,-23,-21,-20,-27,-22,-22,-88,-60,-68,-54,-54,-33,-59,-56,1,-11,-11,-12,-12,-21,-23,-29,-24,4,-17,-24,-15,7,-17,-7,-14,3,4,-10,-11,-12,-14,-7,-5,-14,-1,-1,-2,-7,-29,-3,0,-17,-15,REST
31,-5,-7,-11,-8,-6,-7,16,2,2,-16,-7,1,-10,-4,-8,-7,-6,-16,-13,-17,-54,-51,-53,-22,-23,-35,-64,-62,6,-18,-22,-22,-22,-31,-32,-44,-15,9,-12,0,-12,-4,-27,3,-13,-5,-4,-18,-18,-19,-19,-14,-13,-16,-14,-13,-7,-14,-35,-16,-7,-19,-23,REST
-20,-36,-39,-36,-31,-30,-27,-20,-27,-23,-35,-27,-21,-18,-20,-28,-25,-22,-31,-27,-28,-58,-80,-58,-48,-50,-59,-62,-59,-17,-54,-56,-55,-55,-53,-53,-36,-7,-12,-19,21,-18,-30,-21,11,-17,-1,0,-21,-20,-23,-18,-13,-12,-19,-8,-8,-6,-10,-30,-11,-4,-14,-21,REST
-40,-44,-46,-38,-31,-30,-32,-23,-29,-21,-32,-24,-13,-14,-10,-22,-21,-14,-22,-15,-15,-100,-77,-54,-50,-51,-45,-37,-33,-19,-34,-34,-34,-35,-34,-37,-34,-18,-3,-13,11,-12,1,-8,12,-12,8,8,-14,-13,-18,-9,-6,-5,-14,-4,-5,-5,-5,-26,-8,-1,-12,-20,REST
-14,-29,-30,-26,-18,-18,-25,-10,-23,-16,-30,-20,-8,-18,-10,-25,-23,-18,-27,-20,-22,-92,-61,-46,-37,-39,-43,-49,-46,-11,-25,-27,-28,-27,-35,-36,-40,-41,6,-27,-16,-26,10,-14,-7,-27,0,1,-22,-21,-29,-22,-20,-18,-31,-8,-12,-11,-20,-40,-14,-4,-16,-16,REST
-13,-36,-39,-35,-31,-30,-36,-14,-29,-25,-40,-31,-20,-29,-11,-27,-25,-21,-34,-28,-25,-49,-47,-36,-52,-54,-44,-50,-47,5,-28,-29,-30,-30,-37,-38,-7,-22,17,-21,-5,-18,4,-12,6,-17,17,18,-4,-3,-14,-11,-6,-4,-17,14,12,7,-1,-22,12,12,-2,12,REST
2,-29,-31,-30,-25,-23,-27,-1,-15,-17,-31,-24,-13,-13,5,-11,-10,-6,-21,-16,-12,-54,-58,-42,-61,-63,-44,-51,-48,-1,-33,-34,-35,-36,-42,-44,-12,-23,4,-15,-16,-13,-3,-20,3,-14,13,14,-5,-6,-16,-15,-10,-9,-19,8,7,5,-6,-27,3,6,-4,3,REST
-22,-45,-47,-43,-39,-38,-39,-18,-32,-35,-44,-40,-29,-23,-17,-32,-29,-23,-34,-30,-27,-85,-92,-77,-67,-69,-59,-67,-63,-36,-47,-47,-48,-48,-51,-52,-51,-48,2,-25,-34,-24,-30,-31,-15,-23,-2,-1,-15,-15,-21,-18,-13,-13,-24,-5,-4,2,-8,-29,-6,-3,-5,-14,REST
-15,-33,-35,-27,-24,-23,-25,-3,-17,-18,-24,-21,-14,-15,-11,-18,-16,-6,-16,-14,-13,-54,-53,-41,-48,-49,-37,-41,-37,-21,-25,-24,-25,-24,-21,-23,-45,-23,27,-8,-6,-7,-4,-22,6,-7,16,16,-1,-1,-3,1,2,4,-8,5,4,11,5,-16,2,-1,-3,-17,REST
2,-8,-9,-6,-1,0,-11,18,1,-3,-7,-4,-1,-10,-7,-9,-7,1,-7,-7,-8,-60,-40,-20,-32,-33,-26,-49,-47,-4,-14,-16,-17,-16,-20,-21,-29,-19,37,-16,-33,-17,-3,-24,-12,-17,5,5,-12,-12,-12,-9,-5,-4,-23,-8,-10,1,-5,-25,-13,-5,-9,-23,REST
-21,-22,-25,-20,-17,-17,-22,-4,-15,-20,-23,-15,-14,-25,-26,-26,-23,-13,-19,-15,-16,-103,-67,-51,-51,-53,-41,-53,-50,-18,-20,-21,-22,-21,-36,-36,-26,-40,7,-26,-33,-25,-14,-13,-12,-24,1,3,-14,-13,-10,-7,-2,-1,-24,-5,-6,3,1,-20,-7,-4,-6,-12,REST
-33,-26,-29,-22,-19,-20,-16,-14,-18,-20,-21,-14,-8,-15,-14,-21,-18,-5,-11,-8,-5,-87,-62,-58,-63,-64,-39,-29,-26,3,-17,-18,-19,-20,-31,-33,-26,-26,-2,-7,-8,-4,-8,-16,7,-5,16,17,-3,-2,-1,1,6,7,-5,11,10,11,11,-10,7,9,11,14,REST
-26,-27,-29,-22,-17,-17,-7,-3,-14,-18,-21,-16,-11,-3,-6,-18,-16,-6,-17,-17,-10,-46,-58,-44,-50,-52,-43,-45,-41,-2,-35,-37,-36,-37,-33,-35,-24,-17,2,-7,-19,-5,-15,-25,1,-6,15,16,-3,-3,-6,-7,-2,-1,-6,5,3,10,3,-17,1,4,10,2,REST
1,-19,-20,-13,-16,-16,-14,15,-2,-7,-13,-10,-10,0,-3,-8,-6,3,-12,-14,-8,-39,-43,-27,-34,-35,-24,-30,-25,-13,-15,-14,-14,-16,-9,-11,5,-3,52,7,-19,10,-14,5,-5,10,20,20,12,12,12,10,11,12,10,12,12,21,12,-8,11,4,4,-11,REST
9,10,8,14,14,14,20,34,17,14,11,18,17,13,5,8,8,22,8,5,5,-53,-34,-31,-18,-17,-4,-15,-12,6,3,1,1,1,4,3,-7,-12,77,4,-12,4,-17,-10,-11,3,7,7,3,3,8,7,6,6,-4,1,2,11,2,-19,-2,-4,-3,-14,REST
-23,-7,-10,2,3,3,4,-1,-10,-10,-6,4,3,-8,-25,-20,-18,1,-10,-10,-11,-84,-63,-68,-46,-47,-25,-48,-46,-15,-20,-22,-23,-21,-15,-15,-41,-40,41,-12,-41,-11,-21,-18,-25,-10,-11,-11,-16,-14,-8,-6,-3,-2,-10,-14,-13,2,-3,-24,-14,-7,-5,-14,REST
-37,-19,-21,-5,-3,-2,-4,-8,-14,-15,-10,2,4,-2,-25,-19,-18,1,-6,-6,-1,-90,-64,-53,-81,-83,-24,-46,-43,-15,-7,-6,-7,-7,-3,-5,-11,-25,51,3,-65,4,-7,5,-27,5,6,6,3,4,10,8,9,10,3,7,7,15,10,-11,6,8,1,3,REST
-4,9,8,16,12,12,-1,25,13,7,11,16,13,3,-2,2,3,19,6,0,4,-96,-48,-24,-81,-82,-14,-26,-22,-10,8,7,6,6,-3,-4,9,-19,49,-4,-39,-4,-12,-2,-11,-4,11,10,2,1,7,3,1,1,-7,3,1,7,-2,-22,-2,2,-5,-14,REST
-13,-2,-4,12,1,1,-17,13,-3,-6,3,6,0,-4,-17,-12,-10,8,-4,-8,-6,-55,-45,-18,-32,-33,-15,-14,-9,7,-11,-13,-13,-11,-7,-7,1,-13,48,5,-8,6,-12,0,4,8,10,11,-2,-1,5,8,7,8,10,7,5,12,10,-11,5,10,5,-8,REST
-18,3,1,21,16,17,4,24,6,5,14,22,16,18,-2,3,4,20,13,11,6,-29,-22,-7,-4,-5,3,4,7,25,0,-1,0,-1,12,10,13,23,72,17,22,16,-7,6,17,15,22,21,6,6,11,14,13,13,7,11,6,14,13,-8,2,9,7,-7,REST
-10,6,5,16,13,13,-4,22,4,-3,4,10,4,-5,-12,-11,-9,3,-7,-9,-19,-76,-44,-41,-42,-44,-15,-37,-34,-21,-10,-12,-12,-12,-9,-9,-29,-30,80,-23,-30,-24,-32,-10,-27,-24,-16,-16,-23,-23,-16,-16,-17,-17,-31,-33,-31,-14,-22,-42,-34,-27,-23,-49,REST
-8,-8,-10,-3,-6,-5,-17,17,-7,-16,-13,-8,-12,-27,-24,-26,-24,-8,-19,-20,-26,-107,-67,-65,-71,-73,-26,-50,-47,-34,-10,-10,-11,-10,-10,-11,-51,-56,78,-15,-36,-13,-11,-1,-23,-11,-4,-4,-8,-6,1,3,-1,1,-7,-12,-7,4,1,-19,-5,-3,-4,-20,REST
5,11,10,14,12,13,6,40,14,6,10,13,13,7,7,1,1,22,10,10,8,-62,-42,-50,-53,-53,-10,-1,3,3,5,4,3,2,1,-1,-3,8,73,13,-16,15,8,4,-1,14,24,24,14,14,19,23,20,20,12,15,14,22,21,1,13,22,21,12,REST
-3,6,4,11,9,9,8,24,6,2,6,12,12,10,5,-9,-7,17,5,6,7,-37,-42,-38,-27,-28,-20,-14,-11,-4,-12,-14,-14,-14,-9,-10,-5,2,56,5,-40,6,-8,-2,-11,7,13,13,3,3,6,12,14,14,3,10,5,11,12,-7,2,12,13,6,REST
-11,-5,-7,-2,3,3,4,12,-3,-5,-3,7,9,6,-3,-19,-16,10,-1,-1,4,-46,-43,-42,-17,-18,-21,-39,-36,14,-9,-10,-10,-10,-10,-12,3,-35,66,5,-24,7,-5,7,1,6,8,9,-3,-3,-2,4,6,6,2,1,-3,-2,4,-18,-7,-3,-6,-12,REST
-4,-7,-9,-10,-6,-5,-13,16,-1,-8,-10,-2,-3,-2,-4,-22,-20,1,-12,-16,-13,-73,-58,-61,-42,-44,-30,-37,-35,6,-20,-21,-22,-21,-26,-28,5,-29,81,-11,-22,-10,-20,-6,-6,-10,5,5,-13,-12,-14,-12,-12,-12,-14,-6,-10,-9,-13,-34,-12,-6,-10,-19,REST
-24,-15,-17,-20,-17,-16,-20,2,-8,-15,-19,-12,-8,-11,-4,-24,-21,-3,-14,-16,-17,-106,-71,-73,-80,-81,-38,-55,-52,-23,-17,-17,-18,-17,-13,-15,3,-30,69,-4,1,-2,-14,-7,6,-1,21,21,4,6,6,11,10,11,1,7,7,15,11,-10,7,13,14,-3,REST
-5,7,5,3,14,14,17,22,14,9,7,15,22,10,19,2,3,24,18,16,12,-88,-46,-41,-39,-39,-16,-29,-25,-2,4,3,2,2,3,1,-21,-24,82,11,15,12,5,-1,18,10,28,27,17,18,20,26,24,24,6,9,12,19,20,-2,9,17,16,-7,REST
4,5,4,0,6,6,4,26,14,5,5,10,16,2,19,-4,-1,17,12,10,5,-54,-38,-25,-21,-23,-21,-6,-1,10,-11,-12,-13,-12,-21,-21,-32,-2,80,-2,-7,-1,2,-6,11,1,22,23,13,13,12,17,17,18,-1,7,9,14,15,-5,8,18,16,-9,REST
16,10,8,3,1,2,6,34,21,10,8,12,24,8,31,3,5,16,15,14,13,-46,-30,-16,-11,-12,-12,0,2,15,1,-1,0,0,-8,-10,7,20,80,16,5,18,25,10,26,20,41,42,22,22,20,25,27,29,19,25,24,22,29,8,22,25,22,12,REST
18,21,19,12,11,13,21,44,34,14,12,16,30,18,42,8,10,15,14,13,10,-87,-41,-37,-18,-20,-11,-33,-33,12,5,2,3,3,-4,-5,-5,-4,88,8,24,7,11,8,23,6,39,39,8,7,4,4,7,8,-1,18,13,7,7,-13,8,11,3,3,REST
18,3,2,-7,-9,-8,1,26,17,-11,-13,-8,-1,-10,21,-19,-15,-12,-18,-21,-23,-109,-70,-79,-50,-51,-39,-88,-86,-8,-15,-18,-18,-17,-27,-27,-46,-53,69,-20,-3,-18,-17,-11,-12,-18,9,10,-17,-17,-19,-17,-15,-15,-21,-9,-13,-11,-14,-35,-15,-12,-18,-24,REST
10,-12,-14,-21,-21,-20,-11,4,-2,-20,-20,-14,-7,-14,2,-28,-25,-14,-15,-21,-21,-91,-71,-71,-47,-49,-42,-68,-65,-13,-16,-17,-17,-17,-20,-22,-24,-50,46,-5,-4,-1,-10,-10,-7,-1,10,11,-8,-7,-1,6,5,7,1,-3,-1,5,6,-15,-1,1,-3,-9,REST
-14,-3,-3,-5,6,7,23,0,5,1,5,13,25,10,11,-5,-4,13,18,12,7,-69,-62,-55,-44,-45,-27,-41,-37,-16,-3,-4,-4,-4,-5,-7,-23,-10,56,12,3,14,4,-12,6,13,25,25,11,11,17,23,18,20,11,12,13,16,14,-7,11,17,16,13,REST
3,12,11,9,12,12,14,18,21,14,15,20,26,11,22,5,7,17,20,13,6,-37,-29,-23,-22,-21,-10,1,6,18,11,10,9,11,1,-1,-13,35,95,10,30,12,26,4,29,12,36,36,18,19,18,18,10,12,10,23,18,12,4,-16,17,12,2,-1,REST
36,31,30,21,16,16,-6,40,40,28,24,25,27,12,39,17,19,23,23,16,10,-23,2,0,27,26,10,19,23,48,29,27,27,27,8,7,7,31,119,11,61,12,20,13,42,12,40,40,20,20,16,15,8,10,6,25,19,11,7,-14,16,15,3,-1,REST
31,28,27,15,11,10,-2,32,31,17,12,10,15,3,25,3,5,7,6,-1,-3,-36,-20,-29,9,6,-13,-21,-18,22,14,11,12,12,-11,-12,-3,-2,95,-7,34,-8,-1,0,20,-7,18,18,-3,-2,-5,-6,-7,-6,-11,5,1,-2,-5,-25,-3,5,-2,-7,REST
16,11,8,-2,-7,-7,-9,13,8,-1,-6,-10,-2,-10,-4,-19,-15,-10,-12,-17,-15,-62,-36,-54,-8,-9,-21,-60,-59,-2,3,2,2,3,-10,-11,-15,-31,67,-10,16,-7,4,12,12,-6,8,10,-8,-6,-4,-6,-8,-6,-7,-1,-3,-2,-4,-24,-5,-5,-11,-25,REST
16,14,12,7,5,6,-14,13,6,7,6,3,7,-5,-1,-11,-9,4,-1,-8,-8,-62,-34,-37,-4,-4,-7,-43,-40,-7,8,7,6,7,-1,-2,-16,-24,55,-7,13,-6,17,-6,15,-7,14,14,-3,-2,-1,-5,-10,-10,-12,5,1,-4,-13,-33,-2,-10,-15,-31,REST
1,5,3,7,2,3,-16,13,-2,0,2,-1,1,-13,-1,-17,-15,-2,-10,-16,-15,-39,-40,-26,-11,-12,-16,-29,-25,-8,-6,-8,-8,-7,-14,-14,-45,-17,42,-13,-2,-11,1,-15,10,-11,11,11,-11,-11,-9,-12,-15,-15,-11,2,-3,-8,-17,-37,-5,-7,-14,-19,REST
-20,-2,-4,5,3,3,-1,5,-5,-4,-2,-1,6,-3,0,-18,-17,-3,-6,-6,-1,-42,-30,-25,-2,-3,-16,-22,-18,1,-6,-7,-6,-6,-7,-8,-48,3,36,4,2,6,24,5,8,7,13,12,-8,-6,-1,2,2,3,6,0,-1,-2,1,-19,-4,1,-5,-6,REST
-4,6,5,9,11,10,6,5,3,-1,1,5,13,4,-1,-17,-16,-4,-2,-3,3,-65,-37,-39,-33,-34,-24,-20,-17,-10,-5,-7,-7,-7,-22,-23,-37,13,38,-5,15,-6,4,-16,4,-6,-3,-4,-22,-21,-14,-13,-15,-14,-12,-21,-20,-16,-17,-37,-23,-17,-20,-25,REST
-6,-14,-16,-15,-20,-19,-29,-17,-12,-23,-23,-21,-15,-17,-22,-37,-35,-26,-22,-25,-18,-86,-65,-60,-46,-48,-41,-40,-36,-29,-20,-21,-21,-21,-38,-39,-26,6,25,-18,9,-16,-18,-25,-6,-16,-7,-7,-26,-24,-17,-17,-16,-14,-17,-17,-15,-12,-13,-34,-16,-18,-16,-22,REST
-29,-43,-45,-31,-31,-30,-34,-44,-44,-53,-49,-40,-33,-18,-51,-65,-61,-53,-48,-41,-29,-79,-54,-48,-61,-63,-58,-72,-69,-35,-38,-40,-40,-39,-46,-46,-48,-16,12,-17,-39,-16,-33,-2,-35,-15,-50,-48,-56,-56,-44,-39,-25,-24,-15,-50,-49,-34,-29,-51,-49,-31,-48,-46,RIGHT
-11,-35,-36,-23,-22,-21,-18,-27,-35,-42,-37,-27,-17,-6,-43,-52,-51,-36,-28,-23,-12,-83,-45,-44,-55,-54,-32,-42,-37,-41,-22,-22,-23,-23,-31,-33,-35,-17,18,-6,-27,-5,-26,26,-21,-6,-41,-41,-49,-49,-34,-29,-16,-15,-11,-46,-44,-30,-24,-46,-48,-30,-46,-44,RIGHT
-16,-36,-37,-23,-25,-24,-20,-29,-41,-48,-41,-32,-23,-16,-46,-58,-56,-40,-37,-33,-24,-86,-61,-73,-44,-44,-41,-53,-50,-38,-32,-34,-34,-33,-43,-43,-52,-17,-2,-25,-36,-24,-29,6,-23,-23,-42,-42,-56,-56,-45,-44,-32,-32,-26,-48,-48,-38,-37,-59,-49,-29,-43,-41,RIGHT
-32,-43,-45,-30,-34,-33,-32,-20,-38,-45,-45,-37,-30,-21,-30,-49,-47,-39,-41,-36,-29,-62,-49,-69,-16,-17,-37,-52,-48,-12,-25,-25,-26,-24,-28,-29,-24,5,-11,-11,-10,-8,-2,-2,9,-6,-4,-4,-26,-26,-25,-28,-17,-17,-5,-6,-14,-18,-17,-39,-14,-6,-24,-15,RIGHT
3,-16,-17,-11,-13,-12,-14,15,-5,-18,-23,-18,-13,3,7,-18,-17,-20,-22,-18,-15,-51,-27,-44,-15,-17,-21,-15,-11,1,-4,-5,-6,-6,-16,-17,-15,2,-1,4,15,5,14,-4,16,4,-3,-3,-23,-23,-23,-29,-19,-19,-1,-21,-23,-25,-25,-47,-27,-18,-33,-36,RIGHT
-2,-20,-22,-15,-17,-17,-13,-1,-16,-29,-30,-23,-18,-4,-8,-30,-27,-29,-32,-29,-27,-59,-43,-46,-39,-40,-30,-12,-7,-24,-18,-21,-21,-20,-24,-25,-37,-2,6,-5,2,-4,-3,-7,-3,-3,-26,-25,-38,-37,-30,-33,-21,-21,-4,-41,-39,-33,-24,-45,-40,-23,-30,-37,RIGHT
-20,-25,-28,-15,-13,-12,-9,-13,-21,-31,-26,-15,-5,3,-16,-31,-28,-23,-22,-17,-13,-37,-40,-42,-22,-22,-20,-25,-23,-23,-23,-24,-24,-24,-10,-12,-14,5,11,7,4,8,-4,4,-3,8,-22,-22,-39,-37,-23,-23,-7,-6,5,-33,-34,-30,-10,-33,-35,-17,-23,-24,RIGHT
-27,-28,-30,-18,-14,-13,-12,-21,-27,-37,-30,-20,-10,2,-25,-40,-37,-29,-28,-22,-14,-55,-46,-51,-17,-20,-32,-45,-43,-20,-41,-43,-43,-43,-27,-29,0,-20,-13,-8,-17,-7,-19,-1,-16,-7,-33,-33,-52,-52,-36,-39,-22,-21,-13,-40,-45,-40,-29,-50,-46,-24,-36,-34,RIGHT
-44,-40,-42,-28,-31,-29,-15,-39,-44,-48,-40,-33,-22,-11,-39,-49,-45,-36,-36,-30,-21,-74,-50,-48,-29,-30,-29,-30,-26,-13,-30,-30,-30,-30,-23,-24,-5,-21,-8,-7,-15,-3,-12,7,-16,-3,-31,-30,-40,-39,-24,-27,-14,-13,-1,-36,-34,-27,-21,-42,-34,-20,-34,-29,RIGHT
-12,-9,-11,-1,-1,2,11,-4,-15,-16,-12,-5,6,7,-14,-13,-12,-10,-10,-2,3,-17,-15,-15,-8,-7,3,9,13,17,8,6,6,6,10,7,7,14,21,8,3,10,6,15,-1,9,-11,-11,-21,-20,-8,-12,-2,-2,5,-21,-20,-20,-10,-33,-21,-15,-29,-16,RIGHT
-2,0,-3,6,11,11,18,7,-4,-10,-8,-4,6,2,-13,-13,-11,-12,-16,-8,-4,-18,-33,-34,-33,-33,-8,-10,-6,-16,-2,-5,-6,-4,1,1,-3,4,33,-4,-5,-4,-7,-1,-13,-3,-21,-21,-32,-32,-24,-29,-18,-18,-5,-29,-31,-33,-24,-45,-33,-23,-32,-21,RIGHT
-8,-12,-14,-4,-2,-1,13,-3,-10,-19,-19,-12,-5,2,-14,-21,-17,-20,-23,-17,-7,-42,-41,-41,-24,-24,-12,-31,-28,-31,-7,-8,-9,-8,-3,-4,17,12,40,12,34,14,10,17,25,14,-5,-4,-23,-23,-19,-23,-10,-10,14,-12,-19,-23,-12,-34,-20,-15,-27,-13,RIGHT
