Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-29,-13,-27,-14,-15,-11,-13,-39,-16,-36,-12,-29,-42,-27,-9,12,6,-6,2,-4,-15,-18,-4,-30,-13,-27,-1,-22,-16,-15,7,-16,-44,-10,-12,-14,-69,3,-21,142,-15,3,-14,-30,-20,-3,-60,-12,25,38,-6,-17,46,-23,-15,-15,-15,-33,-13,-7,-17,-8,-11,-10,LEFT
-24,-5,-25,-14,-15,-13,-14,-41,-15,-35,-15,-35,-44,-31,-9,7,4,-12,-4,-9,-20,-21,-11,-30,-8,-39,-3,-27,-30,-8,6,-11,-39,-12,-18,-21,-78,2,-21,133,-7,-17,-7,-33,-25,-17,-69,-18,17,31,-18,-30,33,-33,-24,-24,-25,-42,-22,-16,-25,-15,-17,-19,LEFT
-20,-6,-30,-14,-15,-19,-19,-37,-15,-37,-16,-37,-43,-34,-3,8,4,-13,-5,-10,-18,-24,-21,-43,-23,-43,-2,-29,-35,-11,-3,-6,-43,-11,-19,-20,-80,-1,-16,129,-6,-25,-5,-35,-17,-10,-63,-12,23,33,-15,-27,34,-32,-18,-23,-19,-37,-21,-12,-23,-11,-11,-15,LEFT
-21,-9,-32,-15,-17,-17,-18,-39,-15,-40,-18,-40,-48,-41,-6,5,3,-16,-13,-17,-28,-15,-10,-44,-25,-52,-12,-33,-39,-14,-4,-14,-51,-20,-24,-27,-82,-4,-27,124,-17,-24,-20,-40,-23,-12,-78,-23,10,18,-31,-39,17,-41,-31,-36,-31,-54,-36,-26,-35,-28,-29,-32,LEFT
-33,-22,-42,-28,-30,-30,-31,-58,-29,-53,-32,-53,-64,-49,-22,-7,-14,-33,-27,-29,-34,-28,-25,-56,-36,-50,-22,-40,-25,-14,-10,-26,-55,-27,-32,-34,-89,-11,-40,118,-32,-25,-37,-47,-37,-27,-91,-33,1,10,-37,-44,14,-44,-36,-43,-37,-57,-40,-31,-42,-32,-36,-36,LEFT
-36,-23,-42,-27,-27,-28,-29,-60,-30,-54,-29,-50,-59,-41,-21,-8,-12,-29,-21,-27,-30,-30,-24,-53,-32,-45,-18,-29,-32,-8,-4,-24,-54,-22,-26,-28,-78,-5,-35,125,-30,-13,-36,-39,-27,-23,-77,-27,8,17,-30,-39,26,-35,-26,-32,-29,-48,-28,-19,-29,-18,-22,-19,LEFT
-34,-18,-39,-24,-25,-23,-23,-51,-26,-50,-27,-45,-52,-36,-16,-5,-7,-26,-17,-21,-26,-12,-12,-53,-10,-53,-17,-23,-40,-5,-1,-18,-55,-22,-27,-30,-76,-4,-27,121,-25,-19,-33,-36,-33,-20,-74,-28,11,17,-31,-39,25,-37,-27,-34,-31,-50,-27,-17,-30,-22,-23,-26,LEFT
-32,-17,-40,-26,-27,-30,-30,-48,-26,-51,-28,-46,-53,-36,-20,-1,-4,-22,-15,-25,-23,-34,-21,-62,-21,-71,-16,-25,-49,-9,5,-16,-44,-16,-25,-26,-70,0,-25,126,-22,-16,-26,-39,-30,-14,-72,-16,20,29,-18,-26,34,-29,-21,-24,-16,-36,-17,-12,-18,-11,-15,-21,LEFT
-20,-2,-22,-9,-10,-15,-15,-36,-12,-36,-13,-32,-39,-21,-7,10,11,-5,-2,-15,-16,-33,-11,-50,-29,-7,-9,-17,-44,1,14,-15,-44,-17,-23,-26,-70,5,-26,126,-26,-14,-26,-37,-25,-25,-70,-20,15,20,-27,-36,22,-36,-31,-27,-30,-50,-29,-23,-31,-24,-25,-30,LEFT
-42,-29,-46,-32,-33,-37,-38,-65,-37,-63,-34,-56,-60,-36,-32,-17,-13,-32,-23,-32,-34,-48,-30,-73,-60,-30,-34,-35,-43,-18,-21,-41,-70,-39,-44,-45,-87,-12,-47,107,-47,-21,-48,-49,-47,-31,-96,-42,-3,3,-41,-50,13,-48,-40,-50,-47,-58,-36,-27,-43,-30,-29,-34,LEFT
-45,-27,-45,-29,-29,-38,-39,-59,-34,-58,-26,-45,-55,-37,-27,-11,-7,-25,-14,-25,-29,-36,-24,-60,-34,-29,-22,-36,-45,-11,-10,-32,-53,-22,-32,-33,-76,-9,-32,112,-32,-15,-39,-48,-30,-17,-81,-25,11,21,-23,-39,29,-33,-25,-35,-31,-39,-20,-13,-27,-12,-14,-20,LEFT
-29,-13,-32,-15,-16,-22,-23,-44,-19,-45,-21,-37,-43,-34,-22,-4,1,-16,-8,-20,-26,-18,-19,-52,-20,-18,-12,-32,-61,-8,-7,-26,-49,-21,-29,-32,-71,-9,-27,115,-27,-24,-35,-40,-26,-23,-78,-26,7,18,-25,-48,24,-36,-29,-32,-33,-43,-25,-16,-27,-13,-18,-22,LEFT
-42,-33,-52,-37,-39,-42,-43,-63,-37,-67,-42,-59,-59,-49,-38,-19,-14,-33,-24,-37,-39,-56,-40,-80,-65,-51,-34,-50,-68,-23,-27,-43,-67,-40,-49,-51,-92,-39,-32,96,-30,-41,-32,-53,-27,-44,-74,-26,5,11,-32,-63,15,-47,-40,-30,-31,-48,-33,-25,-29,-16,-24,-22,LEFT
-36,-29,-49,-36,-37,-42,-43,-48,-27,-62,-34,-53,-56,-45,-21,-8,-7,-26,-18,-33,-37,-61,-38,-68,-70,-56,-26,-41,-88,-13,-22,-34,-59,-31,-39,-41,-83,-34,-29,98,-20,-25,-27,-41,-18,-26,-65,-20,12,15,-29,-56,22,-34,-30,-27,-28,-45,-25,-18,-28,-15,-18,-17,LEFT
-39,-31,-50,-33,-34,-40,-40,-58,-33,-63,-32,-54,-59,-42,-32,-16,-13,-31,-23,-34,-36,-71,-45,-73,-91,-62,-33,-54,-78,-21,-34,-40,-65,-39,-46,-49,-88,-43,-44,92,-32,-27,-44,-43,-30,-25,-88,-36,-2,1,-40,-66,13,-43,-36,-44,-42,-56,-35,-26,-41,-29,-30,-35,LEFT
-47,-37,-56,-42,-43,-51,-51,-72,-42,-69,-40,-60,-67,-44,-37,-21,-20,-36,-29,-37,-42,-62,-37,-80,-77,-52,-41,-60,-80,-29,-52,-50,-69,-43,-50,-51,-88,-55,-51,90,-37,-23,-45,-49,-32,-37,-87,-35,-1,1,-40,-63,13,-45,-37,-40,-38,-53,-34,-21,-37,-23,-27,-30,LEFT
-42,-32,-48,-36,-36,-38,-39,-63,-29,-59,-30,-47,-54,-33,-29,-11,-7,-23,-16,-22,-32,-44,-34,-81,-64,-55,-29,-52,-65,-26,-43,-45,-61,-34,-38,-40,-81,-52,-45,96,-35,-25,-41,-46,-31,-37,-72,-26,12,12,-31,-49,22,-38,-28,-32,-30,-50,-27,-20,-31,-19,-22,-22,LEFT
-44,-38,-51,-44,-45,-43,-44,-67,-35,-67,-38,-58,-64,-42,-39,-19,-15,-33,-31,-35,-41,-69,-49,-93,-73,-86,-48,-65,-81,-33,-64,-62,-76,-52,-53,-56,-98,-59,-61,79,-48,-41,-53,-55,-45,-39,-90,-43,-6,-6,-49,-69,3,-58,-49,-50,-46,-67,-46,-36,-47,-35,-39,-37,LEFT
-55,-49,-64,-61,-63,-60,-60,-79,-49,-82,-54,-72,-81,-56,-44,-27,-27,-44,-40,-52,-54,-70,-57,-92,-65,-105,-53,-71,-83,-23,-56,-59,-70,-51,-59,-60,-96,-58,-61,73,-39,-39,-46,-55,-36,-45,-88,-34,-1,1,-46,-69,9,-53,-46,-40,-34,-58,-38,-27,-39,-25,-31,-30,LEFT
-49,-42,-58,-54,-55,-51,-52,-71,-41,-75,-48,-63,-76,-54,-34,-21,-21,-39,-32,-44,-50,-64,-44,-74,-67,-49,-45,-63,-74,-17,-50,-55,-71,-46,-51,-53,-89,-56,-57,76,-35,-42,-48,-57,-35,-43,-89,-35,-2,5,-44,-63,15,-47,-39,-45,-34,-54,-33,-24,-38,-24,-27,-31,LEFT
-51,-43,-56,-51,-53,-52,-52,-74,-44,-73,-43,-64,-77,-54,-34,-22,-20,-36,-29,-40,-42,-63,-54,-90,-71,-65,-46,-71,-87,-29,-63,-53,-77,-51,-56,-58,-98,-69,-60,68,-39,-43,-42,-62,-35,-52,-88,-34,-3,5,-41,-62,18,-49,-47,-41,-35,-52,-32,-29,-36,-21,-27,-31,LEFT
-50,-40,-51,-46,-46,-52,-52,-65,-36,-65,-33,-54,-70,-47,-25,-15,-10,-25,-18,-34,-40,-60,-53,-93,-60,-64,-38,-65,-74,-23,-46,-53,-62,-40,-47,-49,-88,-61,-52,76,-31,-30,-33,-53,-22,-35,-70,-22,10,18,-27,-46,31,-37,-35,-28,-24,-42,-21,-20,-27,-15,-19,-26,LEFT
-43,-33,-43,-37,-39,-43,-43,-59,-30,-56,-23,-44,-59,-43,-21,-15,-6,-18,-14,-22,-37,-62,-51,-88,-88,-74,-41,-59,-56,-32,-47,-48,-63,-41,-49,-51,-83,-61,-62,72,-36,-43,-44,-58,-27,-41,-73,-29,3,13,-33,-52,22,-46,-43,-37,-34,-49,-32,-31,-37,-29,-33,-39,LEFT
-48,-40,-54,-46,-49,-53,-53,-70,-37,-65,-34,-55,-68,-50,-22,-23,-15,-29,-25,-27,-37,-61,-59,-91,-87,-75,-41,-58,-75,-31,-61,-42,-68,-41,-52,-53,-80,-62,-61,68,-39,-43,-48,-58,-33,-55,-82,-32,-1,11,-36,-53,17,-50,-47,-44,-36,-51,-32,-31,-36,-24,-31,-32,LEFT
-40,-31,-43,-39,-40,-45,-44,-63,-28,-58,-29,-51,-63,-43,-9,-14,-7,-26,-22,-26,-38,-54,-42,-67,-67,-55,-27,-53,-62,-13,-49,-35,-57,-30,-44,-45,-74,-60,-47,78,-29,-29,-39,-50,-24,-31,-67,-21,8,18,-32,-49,22,-42,-35,-30,-28,-45,-24,-18,-27,-15,-24,-23,LEFT
-35,-32,-43,-41,-42,-44,-44,-63,-28,-63,-35,-54,-71,-50,-10,-15,-10,-32,-26,-28,-44,-58,-46,-68,-74,-63,-34,-64,-71,-14,-52,-34,-62,-37,-47,-49,-82,-76,-53,74,-35,-32,-43,-54,-31,-38,-77,-26,2,12,-39,-59,13,-45,-41,-37,-33,-53,-31,-24,-32,-23,-30,-33,LEFT
-38,-32,-45,-40,-40,-45,-46,-65,-29,-68,-36,-53,-67,-48,-15,-14,-11,-32,-22,-22,-36,-49,-46,-83,-69,-69,-33,-67,-100,-22,-60,-27,-66,-37,-44,-46,-81,-72,-58,76,-36,-30,-43,-53,-27,-39,-79,-23,4,18,-33,-56,17,-39,-39,-34,-30,-49,-25,-22,-29,-19,-26,-26,LEFT
-42,-35,-45,-38,-40,-45,-45,-68,-31,-66,-36,-52,-60,-47,-21,-15,-10,-30,-21,-22,-39,-64,-46,-87,-74,-81,-41,-76,-104,-33,-60,-38,-74,-43,-51,-53,-82,-71,-64,72,-42,-32,-46,-55,-30,-40,-82,-28,-2,15,-35,-60,14,-40,-40,-37,-37,-55,-31,-26,-37,-25,-35,-33,LEFT
-50,-43,-53,-45,-48,-56,-56,-73,-39,-70,-39,-57,-64,-51,-27,-21,-18,-35,-26,-28,-44,-78,-62,-92,-92,-130,-51,-85,-78,-50,-66,-42,-80,-51,-63,-65,-88,-78,-75,61,-52,-39,-59,-59,-40,-53,-89,-37,-13,6,-44,-65,5,-51,-51,-46,-48,-63,-42,-34,-48,-33,-43,-45,LEFT
-55,-48,-57,-50,-51,-64,-64,-73,-44,-71,-40,-61,-72,-55,-29,-21,-21,-36,-28,-32,-43,-81,-70,-95,-80,-90,-43,-91,-89,-49,-64,-41,-81,-50,-62,-63,-81,-90,-67,62,-45,-35,-50,-53,-37,-34,-84,-31,-4,15,-39,-50,15,-40,-37,-41,-37,-54,-33,-23,-37,-24,-33,-31,LEFT
-49,-44,-53,-45,-45,-58,-59,-69,-40,-66,-34,-57,-68,-50,-26,-21,-19,-36,-28,-29,-41,-62,-59,-86,-81,-51,-41,-89,-81,-46,-58,-49,-86,-51,-61,-63,-80,-96,-63,62,-43,-39,-54,-54,-42,-40,-89,-36,-11,5,-45,-55,8,-46,-48,-51,-46,-62,-40,-30,-45,-34,-40,-44,LEFT
-55,-51,-61,-50,-50,-66,-66,-72,-44,-77,-45,-65,-77,-58,-31,-29,-29,-47,-35,-39,-51,-63,-70,-107,-88,-84,-55,-101,-90,-50,-78,-55,-88,-56,-70,-72,-91,-97,-71,52,-53,-46,-62,-59,-50,-67,-98,-43,-18,-5,-57,-68,-4,-61,-61,-60,-58,-77,-52,-42,-55,-46,-51,-49,LEFT
-63,-56,-64,-56,-57,-70,-69,-70,-46,-87,-58,-74,-79,-58,-33,-35,-40,-54,-42,-44,-53,-86,-75,-93,-80,-86,-59,-101,-118,-50,-79,-64,-89,-55,-67,-69,-86,-79,-64,58,-51,-43,-50,-50,-41,-54,-91,-39,-15,-2,-56,-68,1,-53,-52,-52,-52,-73,-48,-37,-49,-41,-45,-41,LEFT
-59,-56,-64,-59,-61,-66,-66,-70,-45,-87,-61,-72,-75,-56,-32,-32,-37,-53,-37,-41,-53,-86,-70,-97,-88,-93,-60,-102,-100,-46,-73,-67,-93,-59,-71,-73,-89,-77,-60,56,-39,-35,-44,-49,-39,-43,-89,-40,-20,-9,-58,-72,-1,-56,-53,-54,-56,-80,-52,-41,-53,-47,-52,-49,LEFT
-58,-56,-65,-61,-62,-71,-71,-75,-43,-86,-57,-67,-78,-57,-27,-27,-32,-48,-31,-37,-50,-70,-55,-102,-72,-92,-55,-91,-92,-47,-65,-54,-84,-49,-66,-66,-83,-67,-54,59,-32,-36,-41,-43,-26,-41,-78,-26,-2,8,-40,-52,16,-42,-40,-38,-36,-61,-35,-25,-39,-30,-34,-34,LEFT
-39,-33,-30,-37,-37,-50,-51,-52,-18,-62,-29,-44,-61,-43,-13,-7,-7,-21,-9,-22,-37,-50,-44,-76,-37,-67,-31,-76,-92,-39,-45,-31,-61,-26,-45,-48,-69,-49,-46,73,-26,-31,-35,-39,-26,-37,-78,-21,10,22,-27,-39,25,-33,-35,-40,-31,-55,-28,-18,-35,-30,-28,-32,LEFT
-35,-29,-20,-29,-31,-44,-44,-53,-16,-58,-22,-45,-58,-41,-20,-5,-7,-18,-11,-24,-35,-59,-48,-78,-66,-63,-30,-72,-89,-42,-39,-36,-70,-31,-49,-51,-72,-47,-53,68,-29,-29,-37,-42,-35,-46,-83,-24,1,16,-32,-46,19,-39,-39,-41,-35,-58,-31,-24,-35,-30,-29,-30,LEFT
-36,-27,-20,-30,-30,-45,-45,-49,-13,-55,-22,-45,-58,-37,-15,1,-4,-17,-15,-23,-32,-57,-44,-81,-71,-65,-22,-58,-91,-27,-38,-24,-62,-23,-40,-41,-61,-30,-39,76,-17,-21,-22,-30,-16,-35,-65,-8,14,29,-21,-34,30,-24,-23,-22,-23,-45,-15,-7,-22,-17,-16,-17,LEFT
-28,-18,-11,-23,-23,-37,-37,-40,-9,-50,-19,-39,-48,-26,-11,-1,-2,-16,-14,-16,-27,-62,-49,-81,-59,-103,-26,-59,-114,-23,-51,-26,-63,-27,-46,-49,-68,-31,-48,71,-30,-22,-32,-37,-28,-36,-79,-25,-7,11,-41,-48,11,-36,-37,-43,-44,-68,-31,-22,-42,-36,-33,-33,LEFT
-51,-44,-39,-44,-45,-59,-58,-65,-36,-81,-48,-63,-65,-40,-32,-23,-29,-42,-31,-24,-44,-83,-60,-89,-97,-97,-46,-82,-129,-39,-58,-55,-87,-50,-63,-65,-80,-36,-65,63,-49,-28,-44,-42,-46,-33,-91,-38,-21,-4,-55,-61,0,-48,-44,-52,-51,-76,-41,-30,-48,-43,-41,-35,LEFT
-55,-51,-46,-51,-51,-56,-56,-65,-36,-83,-50,-65,-67,-42,-31,-19,-26,-40,-29,-23,-47,-50,-36,-77,-60,-36,-34,-69,-102,-22,-32,-47,-83,-41,-53,-54,-65,-22,-49,73,-39,-31,-35,-38,-30,-33,-77,-25,-10,5,-46,-50,11,-42,-40,-37,-40,-67,-35,-22,-39,-34,-33,-27,LEFT
-43,-37,-30,-37,-38,-46,-46,-55,-21,-68,-34,-52,-54,-36,-24,-6,-11,-26,-18,-19,-41,-53,-48,-72,-52,-62,-29,-63,-105,-21,-35,-35,-70,-28,-45,-46,-62,-28,-43,70,-33,-27,-33,-45,-18,-36,-72,-13,1,18,-29,-38,23,-34,-33,-31,-26,-51,-22,-13,-24,-21,-22,-18,LEFT
-32,-19,-8,-15,-16,-37,-37,-43,-2,-47,-11,-30,-37,-21,-13,13,9,-2,0,-13,-27,-45,-36,-62,-56,-60,-19,-55,-104,-17,-20,-14,-49,-7,-31,-33,-51,-25,-32,75,-18,-16,-21,-34,-11,-23,-54,4,17,39,-13,-27,40,-21,-18,-17,-12,-39,-5,8,-14,-11,-12,-11,LEFT
-18,-3,6,-4,-5,-25,-26,-36,9,-39,-3,-24,-35,-18,-7,17,13,3,0,-12,-27,-34,-22,-51,-56,-53,-15,-48,-94,-16,-19,-10,-46,-7,-27,-31,-50,-27,-33,74,-20,-15,-23,-34,-15,-30,-61,-5,11,31,-21,-34,33,-30,-29,-26,-23,-50,-14,-8,-24,-20,-20,-16,LEFT
-25,-13,-8,-14,-14,-29,-29,-48,-4,-51,-12,-35,-39,-22,-13,7,2,-8,-8,-15,-29,-45,-30,-60,-63,-70,-22,-55,-112,-20,-36,-25,-54,-17,-32,-34,-53,-35,-41,69,-27,-30,-30,-41,-22,-23,-72,-13,1,21,-29,-40,26,-36,-33,-32,-28,-56,-23,-20,-29,-25,-28,-22,LEFT
-29,-22,-20,-23,-24,-36,-36,-48,-8,-62,-23,-42,-42,-26,-18,3,-1,-14,-11,-23,-32,-42,-36,-68,-49,-70,-26,-68,-84,-20,-27,-34,-57,-24,-39,-40,-55,-33,-44,72,-27,-20,-25,-33,-14,-22,-67,-4,6,28,-25,-35,33,-26,-25,-20,-17,-46,-14,-8,-19,-14,-17,-11,LEFT
-27,-23,-18,-25,-26,-36,-36,-46,-3,-57,-23,-37,-37,-25,-18,8,3,-8,-8,-16,-26,-49,-39,-61,-57,-78,-25,-55,-84,-21,-30,-31,-52,-21,-35,-37,-49,-29,-44,76,-24,-20,-25,-31,-18,-22,-62,-3,11,32,-20,-32,37,-22,-21,-18,-13,-45,-10,-7,-17,-12,-16,-11,LEFT
-26,-17,-12,-15,-16,-30,-31,-46,1,-46,-12,-26,-30,-16,-14,14,11,3,2,-10,-17,-54,-32,-55,-62,-70,-22,-50,-98,-23,-32,-23,-45,-12,-29,-31,-46,-30,-43,60,-24,-16,-31,-30,-18,-22,-62,1,14,39,-12,-27,41,-23,-19,-18,-13,-40,-7,-5,-17,-11,-15,-14,LEFT
-18,-4,5,-1,-1,-22,-23,-33,12,-35,-1,-15,-28,-16,-6,22,23,13,9,-8,-22,-47,-23,-43,-50,-84,-7,-48,-76,-10,-20,6,-21,4,-21,-23,-39,-21,-28,-12,-20,-7,-21,-26,-6,-7,-61,6,20,46,-7,-23,45,-24,-16,-18,-10,-33,-10,-5,-16,-8,-14,-11,LEFT
-15,-2,6,-2,-2,-22,-22,-30,9,-39,-7,-20,-37,-30,-12,16,17,6,2,-14,-30,-43,-23,-44,-56,-54,-10,-51,-93,-16,-26,-24,-38,-12,-29,-31,-46,-31,-41,-65,-30,-15,-31,-33,-23,-24,-74,-12,4,26,-23,-41,32,-39,-31,-36,-27,-45,-21,-15,-31,-24,-26,-26,LEFT
-38,-29,-18,-22,-23,-35,-35,-54,-12,-61,-26,-36,-45,-36,-26,-1,1,-10,-12,-27,-35,-56,-33,-64,-68,-50,-21,-62,-106,-26,-39,-41,-54,-28,-39,-40,-56,-49,-49,-74,-27,-12,-32,-37,-24,-30,-70,-12,2,21,-26,-45,31,-37,-30,-27,-26,-45,-19,-8,-25,-20,-21,-17,LEFT
-38,-30,-21,-27,-29,-38,-39,-46,-8,-63,-28,-38,-42,-33,-18,4,0,-14,-12,-25,-32,-54,-24,-56,-64,-62,-22,-63,-95,-17,-31,-26,-52,-29,-42,-44,-51,-48,-39,-78,-21,-14,-25,-34,-16,-23,-68,-9,1,23,-26,-43,32,-33,-24,-26,-24,-48,-18,-7,-23,-17,-17,-16,LEFT
-41,-33,-27,-34,-35,-47,-47,-52,-15,-68,-34,-43,-48,-33,-22,-5,-6,-21,-14,-28,-36,-62,-34,-64,-72,-69,-32,-72,-104,-24,-31,-34,-51,-33,-49,-52,-52,-54,-46,-90,-27,-20,-33,-42,-24,-38,-78,-16,-6,16,-30,-50,25,-39,-32,-32,-26,-53,-23,-14,-27,-23,-22,-24,LEFT
-39,-27,-17,-25,-26,-44,-45,-50,-8,-55,-20,-33,-41,-26,-21,6,4,-9,-8,-22,-30,-58,-32,-51,-68,-60,-23,-69,-80,-16,-13,-17,-27,-18,-40,-42,-39,-44,-37,-82,-16,-5,-28,-32,-12,-15,-68,-3,10,26,-17,-40,37,-25,-16,-24,-16,-44,-12,-1,-20,-15,-15,-13,LEFT
-26,-16,0,-13,-13,-33,-33,-43,3,-41,-6,-21,-31,-20,-18,18,11,1,-5,-12,-26,-39,-19,-51,-65,-52,-11,-63,-70,-12,-12,-6,-14,-10,-36,-39,-30,-41,-33,-82,-13,-7,-27,-31,-5,-20,-65,-4,6,25,-21,-49,32,-33,-26,-31,-22,-52,-20,-12,-23,-23,-25,-20,LEFT
-27,-17,-4,-21,-21,-39,-39,-44,-5,-50,-14,-31,-41,-24,-18,11,1,-8,-11,-27,-32,-43,-20,-55,-67,-56,-12,-62,-82,-22,-15,-10,-17,-13,-36,-38,-30,-45,-36,-87,-13,-11,-29,-35,-15,-38,-63,-4,3,22,-23,-49,33,-33,-26,-26,-20,-50,-16,-12,-17,-15,-18,-14,LEFT
-26,-14,1,-18,-18,-25,-25,-41,-3,-48,-14,-26,-33,-14,-18,12,4,-6,-4,-18,-24,-39,-2,-42,-52,-38,-9,-51,-64,-19,-17,-11,-15,-12,-26,-28,-21,-37,-34,-79,-13,-7,-23,-27,-17,-12,-60,-3,9,20,-20,-42,36,-26,-16,-25,-20,-49,-16,-4,-19,-12,-14,-15,LEFT
-34,-25,-12,-30,-30,-33,-34,-49,-12,-61,-28,-39,-41,-29,-30,3,-6,-18,-14,-26,-36,-54,-24,-61,-73,-68,-27,-63,-96,-31,-43,-32,-34,-30,-43,-46,-40,-55,-50,-95,-28,-15,-40,-36,-30,-24,-72,-19,-3,5,-30,-55,23,-41,-31,-36,-31,-59,-30,-16,-29,-22,-23,-22,LEFT
-50,-37,-24,-40,-40,-45,-46,-61,-21,-71,-33,-44,-47,-33,-41,-4,-11,-21,-14,-32,-37,-54,-22,-58,-69,-81,-30,-68,-86,-30,-42,-33,-34,-27,-44,-46,-44,-57,-51,-93,-29,-12,-39,-35,-27,-30,-69,-14,0,11,-25,-52,28,-37,-27,-30,-23,-53,-26,-14,-24,-18,-20,-17,LEFT
-45,-29,-15,-32,-32,-38,-39,-52,-12,-60,-21,-35,-43,-28,-29,3,-4,-12,-9,-28,-35,-48,-25,-55,-59,-105,-21,-59,-85,-26,-39,-17,-24,-17,-37,-39,-36,-62,-45,-88,-22,-12,-35,-31,-15,-34,-58,-6,3,15,-23,-48,30,-33,-29,-22,-20,-54,-22,-11,-23,-18,-18,-18,LEFT
-36,-23,-6,-26,-26,-33,-33,-43,-5,-54,-16,-31,-39,-25,-18,7,1,-8,-7,-23,-28,-34,-30,-57,-43,-32,-13,-54,-92,-18,-15,-18,-23,-16,-30,-32,-33,-64,-35,-83,-13,-7,-25,-29,-9,-17,-55,0,5,18,-19,-41,36,-23,-16,-19,-18,-46,-11,1,-12,-9,-8,-3,LEFT
-26,-16,3,-18,-18,-22,-22,-34,1,-48,-12,-26,-26,-12,-14,15,8,-3,1,-14,-17,-24,-2,-41,-52,-12,1,-41,-82,-4,10,-10,-15,-6,-17,-20,-20,-55,-20,-71,-1,11,-11,-24,8,-18,-39,13,18,29,-8,-28,45,-12,-10,-2,-4,-33,-1,10,6,8,5,17,LEFT
-16,-6,11,-14,-13,-11,-11,-29,12,-40,-8,-17,-19,3,-10,24,14,1,7,-1,-14,-24,21,-27,-40,-42,-1,-34,-83,3,13,9,-4,3,-11,-14,-14,-58,-12,-67,6,2,-6,-23,18,-17,-29,22,30,35,-5,-22,51,-7,-7,8,4,-29,1,11,10,11,4,21,LEFT
-8,-1,18,-8,-8,-8,-8,-22,17,-36,-3,-10,-15,8,-1,31,21,7,14,-1,-10,-25,1,-27,-37,-48,-5,-41,-98,0,13,-2,-7,2,-11,-13,-21,-64,-14,-69,0,1,-12,-23,10,-5,-38,20,30,34,-7,-25,47,-16,-12,-5,-5,-33,-4,4,-3,-3,-6,4,LEFT
-18,-12,11,-11,-12,-14,-14,-29,7,-42,-7,-18,-22,-3,-17,21,15,1,5,-12,-22,-34,-7,-32,-33,-46,-7,-49,-78,-8,8,-15,-20,-4,-20,-22,-28,-70,-27,-75,-20,-4,-30,-25,-5,-15,-64,-2,15,18,-21,-41,33,-26,-21,-30,-23,-51,-18,-12,-24,-23,-22,-20,LEFT
-32,-20,4,-18,-19,-25,-26,-52,-5,-49,-16,-27,-33,-12,-40,5,3,-11,-8,-24,-29,-42,-16,-41,-47,-59,-21,-54,-71,-17,-3,-16,-25,-11,-31,-33,-36,-81,-37,-82,-25,-16,-41,-30,-24,-30,-76,-15,-1,7,-33,-51,20,-35,-29,-36,-33,-62,-30,-20,-34,-34,-33,-32,LEFT
-32,-24,-3,-23,-24,-32,-32,-58,-10,-57,-21,-34,-41,-15,-46,4,-2,-15,-12,-33,-31,-41,-25,-50,-51,-60,-27,-57,-92,-6,-3,-10,-30,-14,-31,-32,-35,-89,-31,-79,-19,-11,-34,-28,-20,-32,-69,-8,0,13,-29,-43,26,-31,-26,-27,-24,-54,-25,-15,-27,-26,-29,-22,LEFT
-22,-17,3,-20,-20,-21,-21,-48,-1,-52,-20,-30,-36,-8,-33,7,4,-10,-8,-25,-25,-35,-15,-36,-50,-56,-23,-49,-82,-1,6,-8,-23,-8,-20,-23,-29,-85,-27,-55,-11,-13,-36,-27,-11,-29,-64,-4,3,14,-28,-40,27,-26,-24,-29,-25,-54,-24,-13,-29,-27,-27,-24,LEFT
-29,-25,-6,-26,-27,-22,-22,-54,-9,-63,-31,-34,-41,-7,-36,-3,-6,-20,-12,-23,-20,-45,-18,-40,-69,-99,-30,-60,-97,-16,-15,-19,-27,-14,-23,-26,-40,-93,-43,15,-25,-7,-42,-30,-23,-24,-78,-13,-4,10,-26,-44,29,-25,-22,-38,-27,-48,-17,-3,-29,-26,-25,-21,LEFT
-35,-22,-1,-20,-18,-15,-14,-50,-4,-54,-17,-18,-32,-5,-30,10,6,-2,4,-12,-18,-32,-16,-31,-36,-49,-13,-60,-106,-7,-5,-8,-17,0,-8,-11,-30,-84,-30,72,-13,2,-29,-19,-11,-8,-58,4,15,31,-3,-29,49,-14,-14,-18,-5,-27,-6,-7,-11,-10,-9,-3,LEFT
-21,-6,18,-2,-2,-2,-2,-36,15,-33,4,-8,-20,-1,-18,22,22,15,16,0,-14,-14,-7,-33,-34,-12,-2,-55,-55,2,8,-3,-18,3,-6,-10,-29,-78,-20,78,-5,-2,-23,-20,-8,-14,-56,4,15,31,-6,-26,45,-14,-14,-20,-9,-32,-8,-5,-10,-11,-10,-5,LEFT
